Transaction_ID,Customer_ID,Transaction_Date,Product_Category,Payment_Method,Transaction_Amount,Discount_Applied,Is_Fraudulent
66aabbd0-e047-46bc-8483-3de9f1799ad5,e4e9ea66-add4-4582-a19a-1ca1d9e42694,2020-05-31,Beauty ,Credit Card,,15.0,1
5b920bec-bac2-4e88-b6b4-1137b97fdaa9,5095175b-0ea7-4f03-bfa3-5cab9962b121,2021-07-01,Home & Kitchen,Debit Card,,20.0,1
31e9f160-58ae-486c-a43b-dc588c26b965,f3dca424-5b8c-4766-9a81-aa1889faaef0,2021-07-08,Toys,cryptocurrency,,0.0,1
d81f54f5-5acd-41d8-af21-ee51082ab9c3,a138e8a9-3f53-4fe2-ab4c-66c5b38661e2,2021-10-21,Home & Kitchen,Credit Card,,,1
291ff7c9-29c3-421a-a8de-693056e349ca,e495fe0e-3fe5-41e5-aa45-328729c2c2f2,2020-05-23,Beauty,Debit Card,3220.87,0.0,0
d1c0ea60-917f-40a0-a519-a9582207cdbb,d3a4c31b-1276-4fb9-ba69-9dda2d9247a7,2024-07-12,Toys,cryptocurrency,3315.1,50.0,0
e4107209-32a6-4fcc-afe0-aba9cd5b3151,8992dae2-e7f7-4c5e-9fc6-b558ffa4c643,2021-03-18,Toys,Credit Card,2678.1,0.0,0
647a46fe-f717-4e46-be82-c65747c0a56c,d3a4c31b-1276-4fb9-ba69-9dda2d9247a7,2022-04-04,Clothing,Cash,213.45,,1
65c1be62-c6f0-48e6-a66d-dc6ca8fbe76c,4fa299eb-dbcb-45b6-b4c3-d4fb87ad8692,2020-07-01,Home & Kitchen,Credit Card,2962.49,15.0,0
6f25abaf-467f-40da-84df-e34b9cb7d9bb,300e31db-dcb9-4568-8232-740db6b378cc,2023-02-02,Toys,Credit Card,,20.0,0
2896f796-13aa-41fd-8e15-efe4b603d5e9,9e612190-c1a6-421f-94c2-773054054b36,2023-03-09,Electronics,cryptocurrency,6079.49,0.0,1
089b0ffd-070a-490b-8aff-c8b329e39d01,337b9856-2349-4fa9-880b-17bace0d6b1e,2023-04-19,Beauty,Cash,7117.56,15.0,1
17ef7d89-3a61-431a-af2f-eab4ddcf82cd,f165854a-d620-4fd6-a070-42f2ec3f257b,2020-05-11,Clothing,Credit Card,,10.0,1
cf03a8d4-b36f-42fc-adc7-378384b9cf07,a8299362-3dea-4e0d-a788-916546d053ba,2022-11-12,Toys,PayPal,,5.0,0
5f7104f7-aaac-4135-bf0b-d40a08138785,9fdbafe0-807f-44c0-97c2-fec02cf189c9,2021-09-29,Beauty,Credit Card,,20.0,0
0c1d6f2c-075c-4379-8718-9cbfff73504b,c6781fdf-dbd2-4bc3-be99-da02a043515d,2020-05-14,Toys,PayPal,4468.39,15.0,1
261b673a-93fe-40c6-be41-7379914f8272,dead2ba1-f0e7-4a4c-9937-a6c9fe8bedb7,2020-06-06,Beauty,Credit Card,,10.0,1
ac7df0f0-7e0b-4c33-876b-0b2d7f2ae745,56e7d095-f08c-4da4-a947-5fa7f171cf1d,2024-12-29,Clothing,Credit Card,1515.76,0.0,1
b06a27f9-80eb-462d-a64a-02ad59dc00c3,de3051da-0fd4-4f03-8d49-85223dd6e23e,2023-05-29,Electronics,PayPal,,50.0,0
6f3c035b-ea3d-4c75-a140-53dbaeabfaec,277a6cc0-eb47-49ae-9676-d86aee93699e,2021-06-21,Clothing,Credit Card,3505.95,10.0,1
5b671fe2-00df-4f2c-a68e-c47b904dd963,998b5af0-c492-4360-ad02-60e1a35b2af1,2020-04-09,Clothing,Debit Card,4979.81,,1
1458f388-22cf-4e2d-bd84-00a4fdaff6ba,cffea2db-cece-46bb-85f4-f51e4cd77106,2022-10-06,Home & Kitchen,PayPal,5212.48,0.0,0
2015c0be-540f-4a75-bcee-a259c64324a4,9b99e70b-be54-4083-8c54-aca6b13e8d3f,2024-01-12,Beauty,Cash,,20.0,1
939b6ef3-b8bd-485c-847d-2c90cb4d188f,8294c5ae-39f9-4cfd-8f1e-2fe7b134c9da,2023-11-11,Home & Kitchen,Cash,6696.98,,1
f8b1483e-acab-42ed-9c95-35e6935f384b,306adc7f-3bdf-44b5-a82e-d7680824658d,2021-02-12,Electronics,Cash,,20.0,1
39c3bfec-2647-4e08-8bea-72451c5c86f7,66a673d6-b747-40a7-afec-40981e627741,2021-02-18,Toys,Debit Card,,20.0,0
d886f19b-5336-42db-b5db-8bcf037ad515,cbbcab06-214e-4ea2-9f3b-9665deb9d809,2024-03-31,Clothing,Credit Card,9728.34,5.0,0
8aa9315a-a7bd-4787-aaef-1d8054d989f9,7a8dfd60-5e53-41bd-92b2-42a5ec6cc5b8,2020-04-09,Clothing,PayPal,8355.46,0.0,1
8e98793a-b603-4b85-b8b0-5b2d5e4df9b8,9e492770-bf70-4331-8ea2-a160afc4f1c7,2021-12-07,Toys,PayPal,,0.0,0
59f8b9d4-4a08-4198-819d-ea6f1b9e6613,389dd1a2-776e-4d82-ad44-94683bd58cfa,2024-09-30,Beauty ,cryptocurrency,5466.54,50.0,1
403e9601-fb55-4cef-b9a6-22928870b14b,fa00c9fa-a95a-437d-bcd4-b088626a6dcf,2025-01-01,Beauty ,Cash,,50.0,0
af899094-b0b8-47de-81e5-8eda5466100a,470d02e6-17a0-4f6f-a93d-7d144fc791cb,2022-09-21,Clothing,Cash,3158.39,15.0,0
c47bddde-d1dc-4757-bf29-8b999d56a317,75e448cf-ce11-4c5a-823d-0de2b2028eb1,2024-01-16,Toys,cryptocurrency,,20.0,0
b9a039f7-9eb9-4a26-8e51-57e30e732aa3,7bce3623-1dc4-450e-8e8d-9ebdfb0f4731,2020-02-28,Beauty,Debit Card,,10.0,1
2abe1432-9364-401a-b54a-eb14ba4078f1,4ad2e2c2-5060-408b-ae00-2731e81a6464,2024-07-18,Beauty ,PayPal,3946.28,5.0,0
0f218a34-210b-4239-a443-6f13d21981ed,11679363-c16c-4baf-8562-8f51459f658c,2021-05-17,Electronics,PayPal,7401.57,5.0,0
60b9a9cb-335f-4a99-83c3-c2b00298a278,a2432206-20d6-45db-b4f5-5308e5a536a3,2024-09-27,Clothing,Cash,,,0
ec9ab410-39c0-4194-9205-21141eec7a83,9fde5982-529e-4bce-9e3a-15255182658d,2024-01-20,Toys,Debit Card,,,1
fe430762-b93c-4e21-98b4-065e5816a3bd,530ee6b3-2f6d-490d-bb25-a6ed3ac71c5d,2024-06-08,Beauty ,PayPal,3085.08,50.0,0
7bffb09c-5ff9-4df4-8edd-7f86cbc3cd2e,028a07bf-5e4e-4ac5-84f0-dcba880160d5,2022-05-26,Clothing,Credit Card,,10.0,0
2bc5c366-2d30-4208-9818-f270b4fe74a8,28d37a1f-d8fd-4eb0-bce1-bcd6c65d8616,2025-02-12,Beauty,Debit Card,8290.85,10.0,1
e6e7a406-8026-46cc-bdff-7c0896e1e233,6b5f1662-dbcd-4758-8ccb-9bbc0db8882d,2024-02-29,Clothing,Credit Card,,5.0,1
870a2d36-0da5-4b48-81b8-b814d4b00477,ad27d874-6fa2-4765-bbbc-94849f6f5d56,2025-02-13,Toys,cryptocurrency,3273.5,20.0,0
89e8039c-4e6e-4e41-954a-4e8588a32d7d,285be5e4-ecb5-468a-aa66-f252c3b47cbd,2020-04-16,Toys,Cash,7084.16,15.0,0
f1d3e820-8591-4c82-b107-55c7eb46c680,d2c53aec-ae75-4be5-96d6-d324229c4438,2023-02-11,Electronics,cryptocurrency,9579.67,15.0,1
596170bd-ba3a-4846-85b4-01c3ac68631e,dead2ba1-f0e7-4a4c-9937-a6c9fe8bedb7,2021-03-21,Beauty ,PayPal,519.82,0.0,0
7c45bbc2-dbae-4391-a5dd-824982426ba9,18009ba2-e7d2-4f82-af25-49cd36338eab,2023-07-14,Home & Kitchen,PayPal,4420.05,5.0,0
8cba077f-0e58-4b61-b4fb-0147aae52f8f,6ab7c9c8-dccb-41f3-ab11-324ee75c5c9a,2024-11-11,Home & Kitchen,Debit Card,8073.07,50.0,0
66b11745-e6de-4e84-8996-2b4723af7ed7,2dfabc7a-1066-4e9e-a8b7-57a479815ea2,2022-12-27,Beauty,Cash,,50.0,0
7b1e7b9d-c57c-4f94-b6f8-db4978a85852,5095175b-0ea7-4f03-bfa3-5cab9962b121,2024-12-21,Beauty ,Credit Card,8514.7,20.0,0
09f3f499-90d8-4c22-afa8-ed3ef02cf994,62a7b9bd-cfa3-4396-9bb0-22969a642e2e,2023-12-16,Home & Kitchen,PayPal,7136.12,10.0,0
6463ea0c-e08d-461f-8b80-c21aa0b79f0b,a5fc0b7f-9f16-4e21-a1fd-44fbb9d84c93,2023-03-26,Toys,Cash,,,0
48cf16bd-00e6-4a16-9a7c-fa5efa51135d,64856c27-ed8c-4723-9902-e09553db484f,2022-06-10,Beauty ,PayPal,,20.0,1
3fe78ea9-2e80-4c00-8c3a-80acd6265ed3,8d3ecd53-7c89-4a5b-95b8-d02423258853,2022-03-11,Clothing,PayPal,,10.0,0
a932268c-a84b-4739-af8e-5e95e8044f94,ef57089d-93ee-4723-bfa6-b6d55f52c7bf,2022-04-01,Beauty,Cash,283.75,5.0,0
11b3849e-b74e-4fef-99f8-9cfef54d06e6,9aa781b7-3912-40fc-bc74-8d45e4d22cad,2024-06-12,Electronics,Cash,6105.9,50.0,0
ad6bcd1c-ad4d-402f-a666-37e6b30035a4,da7f035e-5cdb-45a8-ab36-c1e958e87ba2,2024-06-29,Toys,cryptocurrency,,0.0,1
35f0ccfb-583f-49dd-9891-404105d6508c,c1c49b51-6b2a-4662-ab6d-81cc86290adc,2024-04-19,Beauty ,PayPal,720.18,0.0,1
b89f95a7-e58b-440f-858f-1b916b4fc786,f667ac8e-ec45-4d5e-bc30-0851df16c009,2025-02-12,Beauty,PayPal,,10.0,1
f3db58b9-6117-4d27-916c-1dd42b6b55d3,1a78afff-6cbf-4bf4-905a-7c7cc1dcf971,2022-03-17,Toys,PayPal,,20.0,1
07c455fa-8b2b-425f-b54a-fdbe247e27d0,148f5c65-f698-4f44-a01f-a0e31f104ff3,2021-11-09,Beauty,Debit Card,,50.0,0
69bec015-10d8-47bc-9eac-d66c17768314,c6d24e62-2723-4316-bbe8-27c3e0285aa2,2023-08-08,Toys,cryptocurrency,,10.0,0
23269b65-b9c1-4139-a910-6eff7ac36aae,3809c852-36a1-4899-8bec-ab009b367df9,2024-02-29,Beauty,cryptocurrency,,15.0,0
8c2c6f3b-67d9-47f7-9e7a-fb1d0199b5a4,2a499750-7939-4bb3-86ed-5ee1ca73def6,2024-06-23,Electronics,Debit Card,3926.43,15.0,1
1de1b606-b9ee-459b-8188-bd9987b31c98,aefa4ed5-1623-46f0-b48a-14c858ca8e6f,2021-05-14,Clothing,Cash,5613.8,,1
d7e16bbe-5b81-4194-8a69-3244de253236,ac750932-6df7-4a80-a2b7-e0a167619c39,2024-04-04,Home & Kitchen,Cash,,10.0,0
d690b4f2-ee52-4015-b159-b6198c746d96,05fe6dfb-ed08-44b7-ac98-ecd1bb67b62d,2022-08-26,Clothing,Cash,,10.0,1
5d1d51e1-befa-4f9f-a91b-0c066a9a4286,a5fc0b7f-9f16-4e21-a1fd-44fbb9d84c93,2022-01-05,Clothing,PayPal,,,0
669dd83a-2a1f-4ff5-bffe-46baf0296158,706d303e-5f50-4d58-86c6-7b385c0e866a,2024-01-15,Clothing,Debit Card,,50.0,1
f707f476-f32c-42f1-8e1e-e08dada16c05,6f7ce57d-210b-44e1-bec2-923c22db3d37,2025-01-10,Home & Kitchen,Credit Card,2808.73,20.0,0
fce3cd0f-dc64-42cf-ac57-85b0830c6ff9,a7d4aef7-7a07-47c6-a842-ef7600e95a91,2020-05-15,Beauty,Credit Card,4595.86,0.0,0
cc078d6c-ef54-4983-a934-ad1d5785c8f1,eac2b62b-1b51-4946-8b17-5fdf907b1d96,2023-07-26,Beauty ,Debit Card,,10.0,0
06cd057c-2a58-4028-8657-e930c322b4df,25f95222-f4ba-41e4-aea4-9cb5a8f77f32,2021-11-06,Home & Kitchen,Debit Card,,50.0,0
9de65178-ee63-469c-8653-d3ba3ff916f6,b2f2941c-36e5-42e7-a1f1-03fdd4b170f9,2024-10-06,Clothing,cryptocurrency,9178.69,5.0,0
2e39c94d-0697-468a-9470-36cb4508ff1f,7862703e-c3db-4e99-a5da-eeb08f32ca9c,2022-11-07,Beauty,Debit Card,3870.23,50.0,0
7f9375a9-10c5-4b27-85b5-a8f6da3a336a,3c79f866-ccea-47b9-875c-392dd47e0779,2020-04-18,Beauty ,cryptocurrency,,5.0,0
2983319a-c1c2-4618-b59f-0ddc946b61a5,b823cd67-2c0a-4c73-a1d1-bbe8e0473db4,2021-01-10,Beauty,Cash,,10.0,1
16308ae7-c76c-4fb1-992b-2e3907ddd648,6988603f-f365-4977-8945-745f7c7ae337,2021-07-09,Beauty,Debit Card,5433.85,10.0,0
fd9aa1a5-0321-422f-8993-eac643b15483,d4d39f69-5e55-4b19-9231-3200be21717a,2021-03-24,Home & Kitchen,Credit Card,,10.0,1
0f03dee5-70a4-44ad-a205-6e083548edac,161a658b-3425-431b-8b64-473036551814,2022-12-29,Home & Kitchen,cryptocurrency,,0.0,0
01042d45-14fa-4575-98a3-5c6fdd24c356,fcdc8435-7a4b-484a-be99-d4528b8d9d0a,2021-04-29,Home & Kitchen,Debit Card,2018.65,50.0,1
58272823-8733-44e3-9958-4fc958944955,38c9bdd2-4d01-4164-800f-58d53f9ff8c0,2022-03-08,Home & Kitchen,cryptocurrency,,10.0,1
2a89fb3f-1c3c-4225-9662-f8b199fcf58e,25885c23-3753-4aa1-b203-f390282ad186,2023-07-30,Toys,Debit Card,593.94,0.0,0
fd439781-4457-4512-98fa-e73d6a1fd2ae,990ebc39-b41a-4b8b-b26f-c74bca0c4d08,2020-11-20,Beauty,cryptocurrency,58.37,10.0,0
95ed5593-1250-45cd-8a7e-4593b2a282a5,f14c0361-a263-4877-99f8-91e9983d3f73,2020-11-12,Clothing,Credit Card,4438.92,15.0,0
2b76ff7d-735e-433e-821a-14256d034cef,b054137a-b487-45e6-8fac-0aa1831938c6,2022-05-21,Beauty,Credit Card,,5.0,0
8ff44d94-345c-46e7-8f33-de2dfc256cd0,eda9b3ce-9252-42aa-8666-08c5d67c8baa,2021-12-21,Electronics,Cash,,20.0,0
25791bb1-5b87-4380-810d-252fec27bccb,f57542a1-09f2-446e-8c5b-d1333b814ea6,2021-09-04,Electronics,Credit Card,3113.37,5.0,1
d0c939a0-1ee6-406a-9b3b-91688525ff82,7488b238-280a-4d66-82a2-bade103c49f3,2020-12-18,Toys,Cash,8473.12,5.0,0
5d7437d7-07a0-4579-bc4a-1e488b9cdc4d,a34500a1-a395-408e-9f68-6254962ae5d9,2022-07-02,Home & Kitchen,PayPal,5175.1,,0
3df55717-46e3-47d6-9c35-8414834d7961,06ec22b7-73e0-4d6a-bfc0-43ad9c09e580,2020-03-09,Home & Kitchen,Debit Card,6.74,,1
ef7327ce-3f4d-4a9a-ad42-437e0e21ffbb,408b1761-ddf9-4789-9e2c-76366564bb4c,2021-02-22,Beauty,Debit Card,6443.53,10.0,0
078d1cbf-83d2-47cf-b056-c99beae558b1,3809c852-36a1-4899-8bec-ab009b367df9,2022-07-02,Home & Kitchen,Debit Card,5606.04,10.0,1
04a9ad9e-ea94-42d6-8278-a462ff2711fc,337b9856-2349-4fa9-880b-17bace0d6b1e,2021-05-03,Beauty,Cash,,0.0,1
cd6d2857-6794-46f3-8f2a-65bbaa8c23cc,52e7767b-fa16-4b5d-932e-cef9e64fab74,2020-09-05,Beauty ,cryptocurrency,,5.0,0
7e88af6d-ffd6-47b2-b29c-c508726f96c1,ab298264-5ebf-4e86-9adf-33b4561af7ec,2023-09-05,Beauty ,PayPal,2694.52,0.0,0
9bd813ac-83e2-4845-b315-77fb468dbe3a,25960be6-8e05-409d-9a49-7ce29613fdda,2023-07-17,Beauty,Debit Card,,0.0,1
4556bc8e-31ec-446a-aba8-67e92c9ecbd8,d4d39f69-5e55-4b19-9231-3200be21717a,2021-07-27,Clothing,Cash,4516.13,15.0,1
3ca8a9a4-d7e1-492a-b057-f15ecdb089f7,df1c7384-3e18-47d1-a317-8edd8fe8dc8d,2024-06-07,Beauty ,cryptocurrency,4613.74,,1
00c5c05f-291a-4be2-a197-fe764ac463fa,c8ba8f69-ec45-4ff7-b25f-2ee3bb761625,2023-03-13,Home & Kitchen,Credit Card,3908.57,50.0,0
3d3f3163-fcef-47ef-8e07-a162755111b3,a9913de5-f857-4c85-b6e7-ba4651840c8c,2020-06-28,Home & Kitchen,Credit Card,727.69,15.0,1
e3e6490c-c360-4710-8bef-6c9fff41e37f,af0166cf-60b1-4cc4-8c92-72269e8a9eee,2022-11-04,Beauty ,cryptocurrency,9263.61,5.0,1
82526fbb-1690-4ba7-9617-d96331d7b664,6c202f90-eb77-4f7b-8af5-c93b385e1207,2024-02-25,Electronics,Credit Card,6482.56,20.0,0
d886a0b6-ba16-42f6-9ff1-251c557a8a4d,e20ec0fe-0ab4-4fa6-a04a-087504413712,2020-02-19,Beauty ,cryptocurrency,7269.14,5.0,1
28df25eb-1312-41d9-be4c-20365cf0edfd,28b76997-af7b-4cfa-9ac5-0791026b7071,2022-04-30,Home & Kitchen,PayPal,9337.14,,0
87ccb858-4bef-4e64-921e-083f8ea5ce27,1625bf17-1fcf-4051-8535-7811e95530d9,2023-05-02,Home & Kitchen,Debit Card,734.22,5.0,1
b2d741c3-5e9d-4e3c-b03a-7b6e3f759492,2d282fb6-8ca4-404d-98ee-a2178630260e,2020-08-09,Clothing,Debit Card,,50.0,0
5e7c5656-ab02-499b-87bd-4a47ae831882,e137dcd8-6680-443a-85fb-64401280f8d3,2020-09-24,Electronics,Debit Card,5305.81,50.0,0
f9cadf27-f212-4e9d-b307-b691e5bc5faf,fb04860d-582c-46fc-a0f3-dd18c5885e50,2022-12-04,Home & Kitchen,PayPal,475.56,20.0,0
a65b82dd-3903-4be9-8b79-1063beafb11c,48850649-11e5-4f7d-8e1f-2520a6cb1760,2023-05-13,Home & Kitchen,Debit Card,,,0
768fcec6-4491-4246-bc40-280b612d7115,3d5af85d-c15c-4b7b-aa19-1f47033e6ffc,2021-01-03,Beauty ,Cash,,0.0,0
0ff9612f-75a0-4372-85de-49070ee71aff,0f5c6725-182c-419e-a097-614176134a18,2021-05-03,Beauty,Credit Card,1241.8,5.0,1
ab43237e-26a5-400e-aea9-e7525441bf53,748f932f-419e-4e66-9365-b69ae5330a79,2023-12-24,Beauty,PayPal,892.95,15.0,1
fc444e0b-0ba1-4739-a648-0fd00ac4fd0c,56e7d095-f08c-4da4-a947-5fa7f171cf1d,2024-11-28,Home & Kitchen,cryptocurrency,3899.37,10.0,0
33ec6217-7d3a-4410-9fd0-38b8e360a1ea,fccf2edb-8c98-4c2c-a232-558a8f4eaff3,2020-07-10,Beauty ,Credit Card,,50.0,1
1e388ecc-7794-4998-8826-fb0daacae552,01c2c40d-ce39-4f9c-a879-6feab9f289d2,2024-06-30,Electronics,Credit Card,617.31,20.0,1
e800dd0e-7b7e-4e61-bc4b-b45ea53eea1a,05c3172d-b107-4d16-a59d-fbf7f360ddb1,2024-04-29,Beauty ,Cash,5140.26,,1
f9ff8019-602b-4521-866a-2fdda3d74af4,062cabe2-731a-4920-b745-f563cdded57c,2024-06-02,Electronics,Cash,4328.45,15.0,1
3084c9cc-cf61-4ca8-85bf-9a6af7deec22,28cc5c60-72e4-4dc4-9ec2-3a0719db2b3a,2023-04-20,Home & Kitchen,cryptocurrency,,5.0,0
80ac3f0c-4384-4e15-adae-a9969fbe4559,f643e7bc-3f1a-4018-891a-a36fa22cb8b0,2023-04-21,Toys,cryptocurrency,,20.0,1
ccca5d05-7701-4a03-a08d-3aa166598861,7e477690-42f9-4d53-a51c-57711489a09a,2024-01-25,Beauty,Debit Card,,5.0,1
1fd5d6db-59ac-44e9-9aa8-6ebecbb6d2e7,f7199572-e99e-406b-949b-e1adec5ab3ea,2023-12-27,Toys,PayPal,4467.77,10.0,1
dae8b423-4382-4c45-9e41-3807c1274ac6,590115b2-e867-4aba-924c-5ec10fb3c26c,2020-09-25,Electronics,cryptocurrency,,0.0,0
74d6ebb2-e031-4cc6-88f2-ca7580139a0f,5a084a20-39c8-4b13-9450-7a6cc7f9005c,2024-08-03,Home & Kitchen,cryptocurrency,2734.51,50.0,0
121e47d5-eb7a-424a-a84a-454a68e21136,ce6e9397-f766-47da-a503-acd95cbcfdfb,2024-08-13,Electronics,cryptocurrency,931.0,20.0,1
5644144c-130d-4b30-8297-9a5f8d7fde8d,20a5a155-5b5e-455f-a7ff-f26f3d2647c9,2023-02-17,Toys,PayPal,,,0
8c7dd8ee-9a0e-4dc8-82e2-65978059ab59,2b5665a4-5a71-4b39-94e1-68514bcc822c,2022-04-19,Toys,Cash,5832.17,5.0,1
cb272163-7868-4e60-85fc-80e7abb72746,015af7b2-6c98-4227-a898-e8dc0f58125c,2022-10-27,Beauty,Debit Card,,,1
7f473148-d0d6-4127-85f7-9ab38523da9e,52fd0c65-c443-4bf0-ab5e-6deb7e0f5cd6,2021-01-13,Clothing,cryptocurrency,,50.0,1
b8c17d21-78fa-403c-a152-e1d1ff641887,08617100-82b8-4f24-ae7d-24f2b64ddcab,2023-10-16,Beauty,PayPal,5370.4,10.0,1
5eacf4c5-1f40-452c-9858-893ded8bf0e3,2ea3d10e-f08f-4cf2-bd63-773a70c5922f,2025-01-23,Electronics,Debit Card,,50.0,0
f3f327aa-36a6-47e5-8167-f67dcde6315a,66a673d6-b747-40a7-afec-40981e627741,2020-07-11,Clothing,cryptocurrency,,0.0,0
db2871c6-7228-4b66-a28f-689f00f7559d,bbecbbed-aea0-4e36-97ab-68431a9387dd,2022-09-11,Beauty,cryptocurrency,,50.0,1
5db83862-db88-4a3c-bfbe-6e3d76f7e746,746066e6-27b9-4fe9-b00f-805aaa965cbf,2020-04-02,Toys,Debit Card,738.0,0.0,1
1261ca89-8e66-4279-bc19-99c474b440fe,76ce65e7-aa3d-4feb-abdc-61aa35f0f343,2020-10-25,Toys,Cash,,0.0,1
8d26738d-08e4-45d8-aeb2-ae9d0dcea120,21f0365b-8a4f-4320-a2be-c8ec4ef9ae1e,2024-05-20,Beauty,cryptocurrency,2618.89,,1
b767ff53-f44d-4770-98fd-7acd74ab0e76,78078a7c-bf20-41d9-82d4-cc0365834948,2020-02-19,Electronics,Cash,4387.07,50.0,1
3734e8cb-f945-4cf9-b338-648aa150e6ff,e89ae06e-84db-48ad-9238-11d9f7087201,2021-01-16,Clothing,Debit Card,77.72,5.0,1
52350d6a-f281-4180-a654-740306914d36,33232851-0be2-455f-9047-befde28f80d5,2021-05-27,Clothing,Credit Card,3507.51,50.0,1
d6fda878-a26d-4623-b662-5d7ea633ab65,a187a342-2a12-4db5-ac8a-363b0538afc9,2022-10-16,Beauty ,Credit Card,,50.0,0
06758978-d0eb-4dfe-bf7c-b58f0633d61d,5ea942e2-d1e7-4a7e-bc76-2ee8e9c5e9e7,2021-09-26,Toys,Debit Card,,50.0,1
0a7c0a96-e29f-4544-8fa2-ed396095f707,26f12e38-00cd-4bd9-a955-f012ea63431a,2023-11-16,Electronics,PayPal,9160.55,15.0,1
d77a6981-d4f3-43ec-bc9d-0d7e1c62f306,9add6dcf-66ae-40e9-a24c-3346800d676b,2020-10-14,Beauty,PayPal,169.56,50.0,1
2c6deab0-1b2d-4666-a396-c542ef376336,eafe2540-1ce1-4995-b9a1-eb9224cc9566,2024-05-29,Toys,Debit Card,,10.0,0
